file_path,sec,len,cnt
results/deeplll10/svpchallengedim40seed1dim15delta1.txt,115.522,1607,24548
results/deeplll10/svpchallengedim40seed1dim20delta0.98999995.txt,348.466,2147,38460
results/deeplll10/svpchallengedim40seed1dim20delta1.txt,399.608,2352,42608
results/deeplll10/svpchallengedim40seed1dim25delta0.98999995.txt,522.139,2147,38510
results/deeplll10/svpchallengedim40seed1dim25delta1.txt,834.212,2789,54213
results/deeplll10/svpchallengedim40seed1dim30delta0.98999995.txt,781.912,2147,38560
results/deeplll10/svpchallengedim40seed1dim30delta1.txt,1182.502,2789,54263
results/deeplll10/svpchallengedim40seed1dim35delta0.98999995.txt,968.348,2147,38610
results/deeplll10/svpchallengedim40seed1dim35delta1.txt,1573.162,2789,54313
results/deeplll10/svpchallengedim40seed1dim40delta0.98999995.txt,1191.098,2147,38660
results/deeplll10/svpchallengedim40seed1dim40delta1.txt,1979.752,2789,54363
results/deeplll10/svpchallengedim40seed2dim10delta0.98999995.txt,15.916,771,7380
results/deeplll10/svpchallengedim40seed2dim10delta1.txt,19.54,790,7524
results/deeplll10/svpchallengedim40seed2dim15delta0.98999995.txt,141.629,1839,30791
results/deeplll10/svpchallengedim40seed2dim15delta1.txt,139.519,1860,30327
results/deeplll10/svpchallengedim40seed2dim20delta0.98999995.txt,406.542,2429,45318
results/deeplll10/svpchallengedim40seed2dim20delta1.txt,274.044,1942,32089
results/deeplll10/svpchallengedim40seed2dim25delta0.98999995.txt,633.409,2429,45368
results/deeplll10/svpchallengedim40seed2dim25delta1.txt,408.128,1942,32139
results/deeplll10/svpchallengedim40seed2dim30delta0.98999995.txt,864.431,2429,45418
results/deeplll10/svpchallengedim40seed2dim30delta1.txt,555.906,1942,32189
results/deeplll10/svpchallengedim40seed2dim35delta0.98999995.txt,1187.8,2429,45468
results/deeplll10/svpchallengedim40seed2dim35delta1.txt,738.163,1942,32239
results/deeplll10/svpchallengedim40seed2dim40delta0.98999995.txt,1439.124,2429,45518
results/deeplll10/svpchallengedim40seed2dim40delta1.txt,938.499,1942,32289
results/deeplll10/svpchallengedim40seed3dim10delta0.98999995.txt,15.614,774,7610
results/deeplll10/svpchallengedim40seed3dim10delta1.txt,15.856,787,7715
results/deeplll10/svpchallengedim40seed3dim15delta0.98999995.txt,107.088,1495,23490
results/deeplll10/svpchallengedim40seed3dim15delta1.txt,92.224,1379,20161
results/deeplll10/svpchallengedim40seed3dim20delta0.98999995.txt,416.589,2433,47249
results/deeplll10/svpchallengedim40seed3dim20delta1.txt,414.243,2469,46075
results/deeplll10/svpchallengedim40seed3dim25delta0.98999995.txt,695.42,2524,49783
results/deeplll10/svpchallengedim40seed3dim25delta1.txt,640.458,2469,46125
results/deeplll10/svpchallengedim40seed3dim30delta0.98999995.txt,967.493,2524,49833
results/deeplll10/svpchallengedim40seed3dim30delta1.txt,883.011,2469,46175
results/deeplll10/svpchallengedim40seed3dim35delta0.98999995.txt,1276.39,2524,49883
results/deeplll10/svpchallengedim40seed3dim35delta1.txt,1153.164,2469,46225
results/deeplll10/svpchallengedim40seed3dim40delta0.98999995.txt,1638.589,2524,49933
results/deeplll10/svpchallengedim40seed3dim40delta1.txt,1494.951,2469,46275
results/deeplll10/svpchallengedim40seed4dim10delta0.98999995.txt,15.451,767,7392
results/deeplll10/svpchallengedim40seed4dim10delta1.txt,15.869,800,7624
results/deeplll10/svpchallengedim40seed4dim15delta0.98999995.txt,117.202,1598,25469
results/deeplll10/svpchallengedim40seed4dim15delta1.txt,125.245,1712,26950
results/deeplll10/svpchallengedim40seed4dim20delta0.98999995.txt,446.403,2567,50476
results/deeplll10/svpchallengedim40seed4dim20delta1.txt,349.508,2258,39706
results/deeplll10/svpchallengedim40seed4dim25delta0.98999995.txt,704.549,2567,50526
results/deeplll10/svpchallengedim40seed4dim25delta1.txt,522.243,2258,39756
results/deeplll10/svpchallengedim40seed4dim30delta0.98999995.txt,971.924,2567,50576
results/deeplll10/svpchallengedim40seed4dim30delta1.txt,710.568,2258,39806
results/deeplll10/svpchallengedim40seed4dim35delta0.98999995.txt,1354.472,2567,50626
results/deeplll10/svpchallengedim40seed4dim35delta1.txt,989.238,2258,39856
results/deeplll10/svpchallengedim40seed4dim40delta0.98999995.txt,1718.241,2567,50676
results/deeplll10/svpchallengedim40seed4dim40delta1.txt,1256.376,2258,39906
results/lll/ndim10seed0cnt1000dim10delta0.98999995.txt,6.643,1508,2894
results/lll/ndim10seed0cnt1000dim10delta1.txt,6.908,1556,2988
results/lll/ndim10seed1cnt1000dim10delta0.98999995.txt,6.74,1520,2925
results/lll/ndim10seed1cnt1000dim10delta1.txt,6.85,1559,3002
results/lll/ndim10seed2cnt1000dim10delta0.98999995.txt,5.746,1357,2603
results/lll/ndim10seed2cnt1000dim10delta1.txt,5.794,1383,2653
results/lll/ndim10seed3cnt1000dim10delta0.98999995.txt,5.526,1325,2554
results/lll/ndim10seed3cnt1000dim10delta1.txt,6.077,1371,2642
results/lll/ndim10seed4cnt1000dim10delta0.98999995.txt,7.579,1583,3037
results/lll/ndim10seed4cnt1000dim10delta1.txt,7.798,1627,3125
results/lll/ndim15seed0cnt1000dim15delta0.98999995.txt,59.355,3241,6363
results/lll/ndim15seed0cnt1000dim15delta1.txt,56.835,3402,6685
results/lll/ndim15seed1cnt1000dim15delta0.98999995.txt,57.076,3385,6660
results/lll/ndim15seed1cnt1000dim15delta1.txt,58.737,3473,6835
results/lll/ndim15seed2cnt1000dim15delta0.98999995.txt,56.042,3436,6744
results/lll/ndim15seed2cnt1000dim15delta1.txt,65.568,3609,7086
results/lll/ndim15seed3cnt1000dim15delta0.98999995.txt,67.063,3786,7459
results/lll/ndim15seed3cnt1000dim15delta1.txt,66.579,3948,7783
results/lll/ndim15seed4cnt1000dim15delta0.98999995.txt,61.431,3195,6285
results/lll/ndim15seed4cnt1000dim15delta1.txt,58.981,3282,6461
results/lll/ndim20seed0cnt1000dim20delta0.98999995.txt,271.934,5869,11641
results/lll/ndim20seed0cnt1000dim20delta1.txt,299.183,6356,12614
results/lll/ndim20seed1cnt1000dim20delta0.98999995.txt,552.863,6178,12244
results/lll/ndim20seed1cnt1000dim20delta1.txt,296.381,6462,12806
results/lll/ndim20seed2cnt1000dim20delta0.98999995.txt,254.995,6454,12792
results/lll/ndim20seed2cnt1000dim20delta1.txt,340.697,6831,13541
results/lll/ndim20seed3cnt1000dim20delta0.98999995.txt,199.282,5616,11137
results/lll/ndim20seed3cnt1000dim20delta1.txt,209.007,5948,11805
results/lll/ndim20seed4cnt1000dim20delta0.98999995.txt,221.285,5956,11812
results/lll/ndim20seed4cnt1000dim20delta1.txt,249.078,6348,12585
results/lll/ndim25seed0cnt1000dim25delta0.98999995.txt,681.402,8686,17281
results/lll/ndim25seed0cnt1000dim25delta1.txt,718.638,9174,18257
results/lll/ndim25seed1cnt1000dim25delta0.98999995.txt,643.686,8527,16974
results/lll/ndim25seed1cnt1000dim25delta1.txt,704.581,9508,18918
results/lll/ndim25seed2cnt1000dim25delta0.98999995.txt,668.016,8802,17528
results/lll/ndim25seed2cnt1000dim25delta1.txt,718.966,9541,18995
results/lll/ndim25seed3cnt1000dim25delta0.98999995.txt,703.012,8779,17486
results/lll/ndim25seed3cnt1000dim25delta1.txt,744.919,8942,17807
results/lll/ndim25seed4cnt1000dim25delta0.98999995.txt,699.438,8610,17130
results/lll/ndim25seed4cnt1000dim25delta1.txt,835.864,9329,18567
results/lll/ndim30seed0cnt1000dim30delta0.98999995.txt,1571.946,11442,22826
results/lll/ndim30seed0cnt1000dim30delta1.txt,1656.211,12184,24300
results/lll/ndim30seed1cnt1000dim30delta0.98999995.txt,1506.349,11268,22464
results/lll/ndim30seed1cnt1000dim30delta1.txt,1582.683,11868,23655
results/lll/ndim30seed2cnt1000dim30delta0.98999995.txt,1681.469,11930,23792
results/lll/ndim30seed2cnt1000dim30delta1.txt,1783.066,12560,25049
results/lll/ndim30seed3cnt1000dim30delta0.98999995.txt,1705.011,11938,23791
results/lll/ndim30seed3cnt1000dim30delta1.txt,1755.089,12236,24391
results/lll/ndim30seed4cnt1000dim30delta0.98999995.txt,1572.524,11371,22670
results/lll/ndim30seed4cnt1000dim30delta1.txt,1635.479,12012,23952
results/lll/ndim35seed0cnt1000dim35delta0.98999995.txt,4005.683,15685,31319
results/lll/ndim35seed0cnt1000dim35delta1.txt,4139.004,16961,33853
results/lll/ndim35seed1cnt1000dim35delta0.98999995.txt,3467.239,14205,28355
results/lll/ndim35seed1cnt1000dim35delta1.txt,3927.948,15825,31588
results/lll/ndim35seed2cnt1000dim35delta0.98999995.txt,3391.017,13789,27530
results/lll/ndim35seed2cnt1000dim35delta1.txt,3487.95,15055,30062
results/lll/ndim35seed3cnt1000dim35delta0.98999995.txt,3624.164,15201,30353
results/lll/ndim35seed3cnt1000dim35delta1.txt,3570.157,15393,30733
results/lll/ndim35seed4cnt1000dim35delta0.98999995.txt,3392.373,14941,29814
results/lll/ndim35seed4cnt1000dim35delta1.txt,3675.186,15645,31213
results/lll/ndim40seed0cnt1000dim40delta0.98999995.txt,6477.466,17063,34081
results/lll/ndim40seed0cnt1000dim40delta1.txt,7088.515,18537,37030
results/lll/ndim45seed0cnt1000dim45delta0.98999995.txt,9592.693,19651,39274
results/lll/ndim45seed0cnt1000dim45delta1.txt,10293.371,20659,41291
results/lll/ndim45seed1cnt1000dim45delta0.98999995.txt,11534.303,20633,41221
results/lll/ndim45seed1cnt1000dim45delta1.txt,11471.002,22042,44046
results/lll/ndim45seed2cnt1000dim45delta0.98999995.txt,11048.893,20787,41532
results/lll/ndim45seed2cnt1000dim45delta1.txt,11672.446,21882,43721
results/lll/ndim45seed3cnt1000dim45delta0.98999995.txt,11202.723,20954,41871
results/lll/ndim45seed3cnt1000dim45delta1.txt,11862.843,22148,44264
results/lll/ndim45seed4cnt1000dim45delta0.98999995.txt,10649.636,19440,38855
results/lll/ndim45seed4cnt1000dim45delta1.txt,10954.346,21407,42787
results/lll/svpchallengedim40seed0dim10delta0.98999995.txt,24.272,1862,3421
results/lll/svpchallengedim40seed0dim10delta1.txt,23.635,1901,3496
results/lll/svpchallengedim40seed0dim15delta0.98999995.txt,197.288,4465,8556
results/lll/svpchallengedim40seed0dim15delta1.txt,227.057,4623,8873
results/lll/svpchallengedim40seed0dim20delta0.98999995.txt,856.299,7995,15577
results/lll/svpchallengedim40seed0dim20delta1.txt,860.659,8149,15884
results/lll/svpchallengedim40seed0dim25delta0.98999995.txt,2560.313,12183,23929
results/lll/svpchallengedim40seed0dim25delta1.txt,2644.232,12521,24605
results/lll/svpchallengedim40seed0dim30delta0.98999995.txt,5926.011,16649,32844
results/lll/svpchallengedim40seed0dim30delta1.txt,6306.46,17321,34193
results/lll/svpchallengedim40seed0dim35delta0.98999995.txt,11451.729,21221,41981
results/lll/svpchallengedim40seed0dim35delta1.txt,12791.826,22548,44637
results/lll/svpchallengedim40seed0dim40delta0.98999995.txt,20902.902,26073,51679
results/lll/svpchallengedim40seed0dim40delta1.txt,22167.322,27687,54908
results/lll/svpchallengedim40seed1dim10delta0.98999995.txt,24.71,2018,3703
results/lll/svpchallengedim40seed1dim10delta1.txt,26.25,2046,3754
results/lll/svpchallengedim40seed1dim15delta0.98999995.txt,185.778,4460,8527
results/lll/svpchallengedim40seed1dim15delta1.txt,191.137,4600,8794
results/lll/svpchallengedim40seed1dim20delta0.98999995.txt,796.364,7952,15472
results/lll/svpchallengedim40seed1dim20delta1.txt,857.146,8476,16502
results/lll/svpchallengedim40seed1dim25delta0.98999995.txt,2396.605,12140,23823
results/lll/svpchallengedim40seed1dim25delta1.txt,2584.782,13078,25676
results/lll/svpchallengedim40seed1dim30delta0.98999995.txt,5353.852,16392,32317
results/lll/svpchallengedim40seed1dim30delta1.txt,6063.181,18124,35749
results/lll/svpchallengedim40seed1dim35delta0.98999995.txt,11744.305,21432,42388
results/lll/svpchallengedim40seed1dim35delta1.txt,13082.557,23010,45509
results/lll/svpchallengedim40seed1dim40delta0.98999995.txt,21498.541,26116,51752
results/lll/svpchallengedim40seed1dim40delta1.txt,21542.143,27728,54941
results/lll/svpchallengedim40seed2dim10delta0.98999995.txt,24.17,2036,3760
results/lll/svpchallengedim40seed2dim10delta1.txt,24.874,2066,3814
results/lll/svpchallengedim40seed2dim15delta0.98999995.txt,184.65,4489,8598
results/lll/svpchallengedim40seed2dim15delta1.txt,186.301,4553,8720
results/lll/svpchallengedim40seed2dim20delta0.98999995.txt,799.019,7948,15471
results/lll/svpchallengedim40seed2dim20delta1.txt,891.248,8310,16180
results/lll/svpchallengedim40seed2dim25delta0.98999995.txt,2360.481,11828,23211
results/lll/svpchallengedim40seed2dim25delta1.txt,2479.455,12626,24792
results/lll/svpchallengedim40seed2dim30delta0.98999995.txt,5370.659,16152,31844
results/lll/svpchallengedim40seed2dim30delta1.txt,6060.069,17663,34853
results/lll/svpchallengedim40seed2dim35delta0.98999995.txt,11204.641,20835,41200
results/lll/svpchallengedim40seed2dim35delta1.txt,12523.448,22882,45281
results/lll/svpchallengedim40seed2dim40delta0.98999995.txt,21078.074,25890,51305
results/lll/svpchallengedim40seed2dim40delta1.txt,22506.824,28086,55685
results/lll/svpchallengedim40seed3dim10delta0.98999995.txt,25.592,2052,3771
results/lll/svpchallengedim40seed3dim10delta1.txt,26.255,2087,3838
results/lll/svpchallengedim40seed3dim15delta0.98999995.txt,199.792,4602,8812
results/lll/svpchallengedim40seed3dim15delta1.txt,203.578,4748,9096
results/lll/svpchallengedim40seed3dim20delta0.98999995.txt,899.031,7892,15358
results/lll/svpchallengedim40seed3dim20delta1.txt,890.316,8223,16012
results/lll/svpchallengedim40seed3dim25delta0.98999995.txt,2768.737,11950,23450
results/lll/svpchallengedim40seed3dim25delta1.txt,2777.219,12471,24487
results/lll/svpchallengedim40seed3dim30delta0.98999995.txt,5444.568,16436,32407
results/lll/svpchallengedim40seed3dim30delta1.txt,6772.492,17332,34199
results/lll/svpchallengedim40seed3dim35delta0.98999995.txt,14704.027,21096,41717
results/lll/svpchallengedim40seed3dim35delta1.txt,12096.884,22332,44191
results/lll/svpchallengedim40seed3dim40delta0.98999995.txt,23082.69,25780,51083
results/lll/svpchallengedim40seed3dim40delta1.txt,27362.313,27344,54208
results/lll/svpchallengedim40seed4dim10delta0.98999995.txt,25.799,1998,3675
results/lll/svpchallengedim40seed4dim10delta1.txt,29.667,2047,3769
results/lll/svpchallengedim40seed4dim15delta0.98999995.txt,200.814,4624,8864
results/lll/svpchallengedim40seed4dim15delta1.txt,209.199,4794,9194
results/lll/svpchallengedim40seed4dim20delta0.98999995.txt,853.632,8188,15954
results/lll/svpchallengedim40seed4dim20delta1.txt,888.012,8556,16677
results/lll/svpchallengedim40seed4dim25delta0.98999995.txt,2414.111,12074,23702
results/lll/svpchallengedim40seed4dim25delta1.txt,2563.28,12826,25192
results/lll/svpchallengedim40seed4dim30delta0.98999995.txt,5485.173,16313,32170
results/lll/svpchallengedim40seed4dim30delta1.txt,6104.948,17679,34885
results/lll/svpchallengedim40seed4dim35delta0.98999995.txt,11339.503,20816,41169
results/lll/svpchallengedim40seed4dim35delta1.txt,12398.914,22940,45397
results/lll/svpchallengedim40seed4dim40delta0.98999995.txt,21009.477,25525,50583
results/lll/svpchallengedim40seed4dim40delta1.txt,22629.63,28013,55541
results/potlll/ndim10seed0cnt1000dim10delta0.98999995.txt,3.862,485,1923
results/potlll/ndim10seed0cnt1000dim10delta1.txt,4.294,504,1969
results/potlll/ndim10seed1cnt1000dim10delta0.98999995.txt,3.829,502,2001
results/potlll/ndim10seed1cnt1000dim10delta1.txt,3.9,513,2022
results/potlll/ndim10seed2cnt1000dim10delta0.98999995.txt,3.314,419,1713
results/potlll/ndim10seed2cnt1000dim10delta1.txt,3.268,436,1742
results/potlll/ndim10seed3cnt1000dim10delta0.98999995.txt,3.248,428,1707
results/potlll/ndim10seed3cnt1000dim10delta1.txt,3.385,433,1724
results/potlll/ndim10seed4cnt1000dim10delta0.98999995.txt,4.355,508,2056
results/potlll/ndim10seed4cnt1000dim10delta1.txt,4.408,516,2071
results/potlll/ndim15seed0cnt1000dim15delta0.98999995.txt,37.008,1062,4696
results/potlll/ndim15seed0cnt1000dim15delta1.txt,33.043,1107,4746
results/potlll/ndim15seed1cnt1000dim15delta0.98999995.txt,34.078,1162,5017
results/potlll/ndim15seed1cnt1000dim15delta1.txt,36.107,1176,5002
results/potlll/ndim15seed2cnt1000dim15delta0.98999995.txt,31.164,1120,4895
results/potlll/ndim15seed2cnt1000dim15delta1.txt,35.864,1166,5002
results/potlll/ndim15seed3cnt1000dim15delta0.98999995.txt,42.014,1257,5479
results/potlll/ndim15seed3cnt1000dim15delta1.txt,36.996,1299,5569
results/potlll/ndim15seed4cnt1000dim15delta0.98999995.txt,38.992,1027,4481
results/potlll/ndim15seed4cnt1000dim15delta1.txt,33.097,1061,4553
results/potlll/ndim20seed0cnt1000dim20delta0.98999995.txt,174.926,2095,9403
results/potlll/ndim20seed0cnt1000dim20delta1.txt,185.701,2226,9736
results/potlll/ndim20seed1cnt1000dim20delta0.98999995.txt,294.227,2217,10019
results/potlll/ndim20seed1cnt1000dim20delta1.txt,188.579,2300,10120
results/potlll/ndim20seed2cnt1000dim20delta0.98999995.txt,167.54,2361,10722
results/potlll/ndim20seed2cnt1000dim20delta1.txt,213.289,2435,10623
results/potlll/ndim20seed3cnt1000dim20delta0.98999995.txt,128.597,2001,9105
results/potlll/ndim20seed3cnt1000dim20delta1.txt,132.089,2125,9328
results/potlll/ndim20seed4cnt1000dim20delta0.98999995.txt,141.901,1994,9110
results/potlll/ndim20seed4cnt1000dim20delta1.txt,145.412,2153,9550
results/potlll/ndim25seed0cnt1000dim25delta0.98999995.txt,461.467,3294,15211
results/potlll/ndim25seed0cnt1000dim25delta1.txt,487.761,3460,15398
results/potlll/ndim25seed1cnt1000dim25delta0.98999995.txt,458.362,3444,15897
results/potlll/ndim25seed1cnt1000dim25delta1.txt,525.33,3570,16006
results/potlll/ndim25seed2cnt1000dim25delta0.98999995.txt,517.525,3218,14965
results/potlll/ndim25seed2cnt1000dim25delta1.txt,479.021,3470,15538
results/potlll/ndim25seed3cnt1000dim25delta0.98999995.txt,492.153,3362,15431
results/potlll/ndim25seed3cnt1000dim25delta1.txt,508.269,3525,15711
results/potlll/ndim25seed4cnt1000dim25delta0.98999995.txt,504.33,3252,14928
results/potlll/ndim25seed4cnt1000dim25delta1.txt,537.325,3686,16177
results/potlll/ndim30seed0cnt1000dim30delta0.98999995.txt,1176.61,4727,21913
results/potlll/ndim30seed0cnt1000dim30delta1.txt,1218.428,4999,22377
results/potlll/ndim30seed1cnt1000dim30delta0.98999995.txt,1117.031,4756,22030
results/potlll/ndim30seed1cnt1000dim30delta1.txt,1128.515,4897,21835
results/potlll/ndim30seed2cnt1000dim30delta0.98999995.txt,1268.78,5046,23240
results/potlll/ndim30seed2cnt1000dim30delta1.txt,1325.194,5324,23915
results/potlll/ndim30seed3cnt1000dim30delta0.98999995.txt,1282.119,4877,22518
results/potlll/ndim30seed3cnt1000dim30delta1.txt,1281.584,5143,22918
results/potlll/ndim30seed4cnt1000dim30delta0.98999995.txt,1217.209,4996,22989
results/potlll/ndim30seed4cnt1000dim30delta1.txt,1237.177,5118,22837
results/potlll/ndim35seed0cnt1000dim35delta0.98999995.txt,3378.159,6954,32454
results/potlll/ndim35seed0cnt1000dim35delta1.txt,3264.857,7512,34158
results/potlll/ndim35seed1cnt1000dim35delta0.98999995.txt,3511.967,6550,30183
results/potlll/ndim35seed1cnt1000dim35delta1.txt,3060.51,6863,30941
results/potlll/ndim35seed2cnt1000dim35delta0.98999995.txt,2669.622,6018,28112
results/potlll/ndim35seed2cnt1000dim35delta1.txt,2668.151,6480,28978
results/potlll/ndim35seed3cnt1000dim35delta0.98999995.txt,3038.271,6652,31231
results/potlll/ndim35seed3cnt1000dim35delta1.txt,2895.677,6984,31566
results/potlll/ndim35seed4cnt1000dim35delta0.98999995.txt,2762.406,6610,30597
results/potlll/ndim35seed4cnt1000dim35delta1.txt,2958.772,6899,31122
results/potlll/ndim40seed0cnt1000dim40delta0.98999995.txt,5559.42,7869,36951
results/potlll/ndim40seed0cnt1000dim40delta1.txt,6440.258,8372,38051
results/potlll/ndim45seed0cnt1000dim45delta0.98999995.txt,8338.808,9176,43245
results/potlll/ndim45seed0cnt1000dim45delta1.txt,8855.072,9676,43542
results/potlll/ndim45seed1cnt1000dim45delta0.98999995.txt,9653.412,9733,45415
results/potlll/ndim45seed1cnt1000dim45delta1.txt,9506.762,10021,45128
results/potlll/ndim45seed2cnt1000dim45delta0.98999995.txt,9534.017,9574,45185
results/potlll/ndim45seed2cnt1000dim45delta1.txt,10018.913,10556,47354
results/potlll/ndim45seed3cnt1000dim45delta0.98999995.txt,9699.323,9934,46228
results/potlll/ndim45seed3cnt1000dim45delta1.txt,10023.323,10093,45558
results/potlll/ndim45seed4cnt1000dim45delta0.98999995.txt,9011.623,8881,41555
results/potlll/ndim45seed4cnt1000dim45delta1.txt,9395.175,9635,43896
results/potlll/svpchallengedim40seed0dim10delta0.98999995.txt,13.928,706,2355
results/potlll/svpchallengedim40seed0dim10delta1.txt,13.981,726,2387
results/potlll/svpchallengedim40seed0dim15delta0.98999995.txt,121.411,1570,6174
results/potlll/svpchallengedim40seed0dim15delta1.txt,126.051,1611,6240
results/potlll/svpchallengedim40seed0dim20delta0.98999995.txt,555.638,2860,12031
results/potlll/svpchallengedim40seed0dim20delta1.txt,576.028,3009,12343
results/potlll/svpchallengedim40seed0dim25delta0.98999995.txt,1825.154,4605,20007
results/potlll/svpchallengedim40seed0dim25delta1.txt,1931.435,4872,20703
results/potlll/svpchallengedim40seed0dim30delta0.98999995.txt,4383.288,6640,29283
results/potlll/svpchallengedim40seed0dim30delta1.txt,4689.686,6933,30022
results/potlll/svpchallengedim40seed0dim35delta0.98999995.txt,9319.02,8897,39705
results/potlll/svpchallengedim40seed0dim35delta1.txt,10067.418,9487,41380
results/potlll/svpchallengedim40seed0dim40delta0.98999995.txt,18540.373,11530,52237
results/potlll/svpchallengedim40seed0dim40delta1.txt,19937.162,12232,53777
results/potlll/svpchallengedim40seed1dim10delta0.98999995.txt,13.852,766,2475
results/potlll/svpchallengedim40seed1dim10delta1.txt,14.57,785,2522
results/potlll/svpchallengedim40seed1dim15delta0.98999995.txt,107.967,1555,5980
results/potlll/svpchallengedim40seed1dim15delta1.txt,110.741,1612,6096
results/potlll/svpchallengedim40seed1dim20delta0.98999995.txt,521.753,2868,11907
results/potlll/svpchallengedim40seed1dim20delta1.txt,542.454,3032,12284
results/potlll/svpchallengedim40seed1dim25delta0.98999995.txt,1698.429,4574,19861
results/potlll/svpchallengedim40seed1dim25delta1.txt,1774.83,4881,20485
results/potlll/svpchallengedim40seed1dim30delta0.98999995.txt,4285.709,6751,29938
results/potlll/svpchallengedim40seed1dim30delta1.txt,4388.704,7138,30441
results/potlll/svpchallengedim40seed1dim35delta0.98999995.txt,9911.388,9191,41276
results/potlll/svpchallengedim40seed1dim35delta1.txt,10142.663,9695,41907
results/potlll/svpchallengedim40seed1dim40delta0.98999995.txt,18760.47,11690,52789
results/potlll/svpchallengedim40seed1dim40delta1.txt,19182.984,12246,53386
results/potlll/svpchallengedim40seed2dim10delta0.98999995.txt,13.842,743,2560
results/potlll/svpchallengedim40seed2dim10delta1.txt,14.245,761,2591
results/potlll/svpchallengedim40seed2dim15delta0.98999995.txt,109.756,1556,6136
results/potlll/svpchallengedim40seed2dim15delta1.txt,111.42,1597,6219
results/potlll/svpchallengedim40seed2dim20delta0.98999995.txt,529.833,2896,12347
results/potlll/svpchallengedim40seed2dim20delta1.txt,559.529,3049,12719
results/potlll/svpchallengedim40seed2dim25delta0.98999995.txt,1695.981,4394,19406
results/potlll/svpchallengedim40seed2dim25delta1.txt,1691.687,4700,20075
results/potlll/svpchallengedim40seed2dim30delta0.98999995.txt,4248.305,6473,29065
results/potlll/svpchallengedim40seed2dim30delta1.txt,4437.65,6977,30170
results/potlll/svpchallengedim40seed2dim35delta0.98999995.txt,9372.847,8797,39957
results/potlll/svpchallengedim40seed2dim35delta1.txt,9948.731,9486,41292
results/potlll/svpchallengedim40seed2dim40delta0.98999995.txt,17930.523,11119,50897
results/potlll/svpchallengedim40seed2dim40delta1.txt,18731.244,12213,53585
results/potlll/svpchallengedim40seed3dim10delta0.98999995.txt,14.618,757,2577
results/potlll/svpchallengedim40seed3dim10delta1.txt,15.029,767,2600
results/potlll/svpchallengedim40seed3dim15delta0.98999995.txt,116.647,1608,6345
results/potlll/svpchallengedim40seed3dim15delta1.txt,121.572,1650,6481
results/potlll/svpchallengedim40seed3dim20delta0.98999995.txt,592.733,2826,11991
results/potlll/svpchallengedim40seed3dim20delta1.txt,571.451,2948,12319
results/potlll/svpchallengedim40seed3dim25delta0.98999995.txt,1914.992,4405,19361
results/potlll/svpchallengedim40seed3dim25delta1.txt,2017.747,4556,19595
results/potlll/svpchallengedim40seed3dim30delta0.98999995.txt,4192.53,6418,28651
results/potlll/svpchallengedim40seed3dim30delta1.txt,4351.468,6772,29577
results/potlll/svpchallengedim40seed3dim35delta0.98999995.txt,11734.323,8741,39473
results/potlll/svpchallengedim40seed3dim35delta1.txt,9466.988,9213,40493
results/potlll/svpchallengedim40seed3dim40delta0.98999995.txt,18257.865,11321,51527
results/potlll/svpchallengedim40seed3dim40delta1.txt,22815.443,11964,53003
results/potlll/svpchallengedim40seed4dim10delta0.98999995.txt,14.37,742,2474
results/potlll/svpchallengedim40seed4dim10delta1.txt,15.859,773,2542
results/potlll/svpchallengedim40seed4dim15delta0.98999995.txt,122.12,1600,6303
results/potlll/svpchallengedim40seed4dim15delta1.txt,122.525,1661,6418
results/potlll/svpchallengedim40seed4dim20delta0.98999995.txt,569.455,2976,12615
results/potlll/svpchallengedim40seed4dim20delta1.txt,594.573,3164,13033
results/potlll/svpchallengedim40seed4dim25delta0.98999995.txt,1734.297,4555,20000
results/potlll/svpchallengedim40seed4dim25delta1.txt,1812.076,4876,20731
results/potlll/svpchallengedim40seed4dim30delta0.98999995.txt,4311.467,6570,29384
results/potlll/svpchallengedim40seed4dim30delta1.txt,4546.527,7124,30755
results/potlll/svpchallengedim40seed4dim35delta0.98999995.txt,9829.259,9031,40807
results/potlll/svpchallengedim40seed4dim35delta1.txt,9941.12,9623,41945
results/potlll/svpchallengedim40seed4dim40delta0.98999995.txt,19637.8,11608,52661
results/potlll/svpchallengedim40seed4dim40delta1.txt,18719.887,12277,53907
results/s2lll/ndim10seed0cnt1000dim10delta0.98999995.txt,2.728,240,1301
results/s2lll/ndim10seed0cnt1000dim10delta1.txt,3.947,498,1924
results/s2lll/ndim10seed1cnt1000dim10delta0.98999995.txt,2.766,251,1351
results/s2lll/ndim10seed1cnt1000dim10delta1.txt,3.813,499,1987
results/s2lll/ndim10seed2cnt1000dim10delta0.98999995.txt,2.371,215,1201
results/s2lll/ndim10seed2cnt1000dim10delta1.txt,3.342,428,1737
results/s2lll/ndim10seed3cnt1000dim10delta0.98999995.txt,2.379,237,1256
results/s2lll/ndim10seed3cnt1000dim10delta1.txt,3.418,432,1720
results/s2lll/ndim10seed4cnt1000dim10delta0.98999995.txt,2.999,253,1388
results/s2lll/ndim10seed4cnt1000dim10delta1.txt,4.443,514,2064
results/s2lll/ndim15seed0cnt1000dim15delta0.98999995.txt,21.083,341,2649
results/s2lll/ndim15seed0cnt1000dim15delta1.txt,33.937,1060,4568
results/s2lll/ndim15seed1cnt1000dim15delta0.98999995.txt,20.475,345,2735
results/s2lll/ndim15seed1cnt1000dim15delta1.txt,36.529,1154,4894
results/s2lll/ndim15seed2cnt1000dim15delta0.98999995.txt,17.087,328,2634
